n,id,unique_views,tag,good,created,bookmarked,t,content
3172,in41j6htljl6g0,65,exam,0,2016-04-17T03:56:26Z,4,1470666485798,are we required to have assert statements in order to satisfy the rme on exam questions im looking at answers right now and none of them have any assert statements in them
3170,in3ylsom6j45wy,63,exam,0,2016-04-17T02:34:29Z,3,1470666486315,the problem asks about leaked memory why is the string caught basedouble leaked if its on the stack
3168,in3wz4x4sbs6qq,60,exam,1,2016-04-17T01:48:53Z,5,1470666486793,for this answer 1 theres no pushback function of class list if we refer to the given definition at the end of the exam pages 2 why would we have to check if its been seen in 3c we are asked to write a removeduplicates function does that mean the items in the list can be duplicated
3167,in3wwl81k0h5tg,111,exam,10,2016-04-17T01:46:54Z,4,1470666487012,should we expect our project 45 grades to be back before the exam
3166,in3w8zjxj36s8,43,exam,0,2016-04-17T01:28:33Z,4,1470666487250,hey i was just curious as to if it was possible to have a dynamic array of dynamically allocated pointers if so how should we go about deleting them
3165,in3vmyav7gnme,89,exam,0,2016-04-17T01:11:24Z,4,1470666487479,could someone please explain the solutions to problems 3b and 3c on the practice exam from fall 15
3164,in3u8y2ujlnmd,40,exam,0,2016-04-17T00:32:31Z,4,1470666487751,in the past exam winter 2015 problem 2 the node struct and first and last are supposed to be private
3163,in3tlsgzef84zq,44,exam,0,2016-04-17T00:14:31Z,4,1470666488043,if we provide an empty default constructor will member variables still be default initialized for example class thing string a thing is the member a guaranteed to be an empty string or just memory junk
3161,in3nstqph8f6yd,72,exam,0,2016-04-16T21:32:02Z,3,1470666488487,for 5c when we are inside bart t1 t t2 because 6 is not less than 6 we first cout g and then throw deriveddouble987 there is catch for it underneath but im confused when it says cout egetptr endl wouldnt that print out an address but how do we know what address it is at im really confused
3160,in3mgh0ligl7pe,61,exam,0,2016-04-16T20:54:26Z,4,1470666488755,why does null pointer has a null in its name does a null pointer necessarily point to a null character thanks
3159,in3kylne6ou4ka,60,exam,0,2016-04-16T20:12:32Z,9,1470666488983,in this question how can we find the first element that is greater than or equal to the value stored in meeting comp when meetingtimecomparators overloaded operator uses strictly less than comparison im very confused
3157,in3i771e1re7p5,64,calculator,1,2016-04-16T18:55:14Z,4,1470666489455,for the output of main im really confused why after steve printdescription is called why i am a ninjallama is not printed
3156,in3eldjhfm03w5,58,exam,1,2016-04-16T17:14:17Z,4,1470666489715,i dont get why we have to do delete zoofront and then do zoopopfront afterwards doesnt popfront already have a delete inside it
3153,in38oim4y7l6ot,94,calculator,0,2016-04-16T14:28:46Z,5,1470666490452,i tried to submit project again but cannot get feedback any more it shows on queue
3151,in2txa0xsh773i,422,exam,0,2016-04-16T07:35:41Z,14,1470666490929,hi all here is the exam review info httpsdocsgooglecomaumichedudocumentd1sgc3lfvo9dqqldo3btv9gq7chrbc7nmvqyg8d6b1cedituspsharing note the review is split across 2 days cheers vidal
3148,in2neetdi4m3rg,119,exam,0,2016-04-16T04:33:03Z,5,1470666491688,yep it is saturday now when and where
3146,in2lbudbulv2eo,86,calculator,0,2016-04-16T03:35:04Z,6,1470666492186,for this question they say crab and lobster are derived classes of crustacean they make us write the class definition for crab but there is no class definition for lobster do we just assume then lobster has the exact same properties as crustacean because it was derived from it
3144,in2kkkwv2b17i8,74,exam,4,2016-04-16T03:13:52Z,4,1470666492664,when can we see the practice exam solutions
3141,in2hln0i8c644h,121,calculator,14,2016-04-16T01:50:42Z,3,1470666493460,
3140,in2gmj1ryuy6yh,105,exam,0,2016-04-16T01:23:24Z,3,1470666493712,do we get a cheat sheet like on the midterm
3138,in2fb1swibk1ng,84,exam,0,2016-04-16T00:46:29Z,5,1470666494350,hi i was wondering if there will be a final exam review session like for the midterm sorry i couldnt find a post on piazza with my question so if such a post exists could you please direct me to it thanks
3137,in2dlhrryzp7m8,81,calculator,0,2016-04-15T23:58:37Z,5,1470666494561,for my own list test file the autograder gives me this warning just wondering what it actually means warning this test incorrectly flagged the correct solution as buggy
3136,in2dgie2dyn6sk,53,calculator,0,2016-04-15T23:54:45Z,4,1470666494818,since its before due i think i can ask a last minute question here do we need tois it possible to test list contains rationals i have a test case like that but its full of undefined referencei include header files properly do we just need to test regular type not including rationalthanks for the help
3135,in2cenkwp2jc,76,calculator,2,2016-04-15T23:25:18Z,5,1470666495041,does received status mean being queued
3134,in2bu4hlf5i7g6,235,calculator,0,2016-04-15T23:09:21Z,5,1470666495333,please see the newly posted announcement turn in the project right when the ag is back up because we arent sure how long itll stay up a technician has to come and manually restart it we are not able to answer any project questions after 415 at 8pm pin
3133,in2b1l3v1ug7j,123,calculator,0,2016-04-15T22:47:09Z,4,1470666495580,if we sign out from the autograder once we make a submission and the submission is still queued is that submission still valid
3132,in2ayrk01pc6pj,133,calculator,1,2016-04-15T22:44:57Z,7,1470666495798,the autograder is down again
3131,in2ayhsnncr6rq,102,exam,0,2016-04-15T22:44:45Z,4,1470666496019,does throwing an exception in a while loop search out of the scope of the while loop or does it drop the stack frame all together aka if you were to put a catch at the end of loaddata would it catch the inputex throw
3130,in2afuaqzmv6ka,132,calculator,1,2016-04-15T22:30:15Z,7,1470666496288,if the autograder remains down for a good amount of time will there be an extension of the due date
3129,in29uuabflw7ek,153,calculator,6,2016-04-15T22:13:55Z,9,1470666496496,youre probably aware the autograders down again if it remains down is our most recent submission the one that counts towards our grade i made some improvements since then
3128,in29p572sro1jb,100,calculator,0,2016-04-15T22:09:29Z,4,1470666496727,my code got the correct output in xcode but every time i tried to run it on caen there are some mysterious assertion error ive debugged step by step and i saw my list is not emtpy and theree no assertion popping up in xcode is there any suggestion for this
3126,in29l8w1sya5yn,129,calculator,8,2016-04-15T22:06:27Z,10,1470666497148,im getting a 502 error
3124,in299abc3o64o1,85,calculator,0,2016-04-15T21:57:09Z,4,1470666497569,in one of my list test files i test iteratoroperator using a struct containing a single int val on caen the test compiles and passes but on the autograder it failed to compile is there a difference between caen and the autograder environment that explains this the full error is this
3123,in28cbo7x697l8,72,calculator,0,2016-04-15T21:31:31Z,3,1470666497825,im trying to make sure the destructor is working i create a list push some elements inside check to make sure they are there then use list to destroy it right then without redeclaring the list i added some elements check to see if they were there then destroyed it then without redeclaring the list again front pushed elements in but now when i check to see if it is there i get this error listteststartercpp2342 error void value not ignored as it ought to be assertlistpopallfront 5
3121,in284nzuzwk5hw,50,calculator,0,2016-04-15T21:25:34Z,4,1470666498325,can i get an iterator that points to the last node i know the end function gives one past the end and im loading up my stack from the back so i want to start from the back and move to the front in my print function but i cant do that if my iterator points to null instead of the back node any suggestions thanks
