n,id,unique_views,tag,good,created,bookmarked,t,content
2139,i2x9fa9ligd246,236,instructor,0,2014-11-25T12:48:51Z,2,1470679277136,heard of mhacks want to join the fun for those who haven’t mhacks is a weekendlong event in january where you can work on whatever kinds of projects you want you can do almost anything software or hardware related you can incorporate cool stuff like drones and oculus rifts and it’s an allaround good experience to build up workable projects with likeminded people you can learn more about mhacks and apply at mhacksorg but michigan hackers is also setting up another event in conjunction to mhacks called learn to hack this event is geared towards those of you who haven’t had a lot of or any experience with hackathons or outside projects and is designed to teach you the skills necessary to develop your own side projects outside of class focusing on development skills that can be translated immediately into a working product namely we focus on web development—all the way from html and css through javascript to backend databases these are tools that you can use to not only build your own projects but show them to the world it’s possible to just register for mhacks and jump in and go from there but learn to hack will be a bit more structured with scheduled lectures and work times learn to hack is happening the weekend before mhacks all day january 10 2015 where well be providing lectures and mentors in order to help you develop over the course of the event your first web project no previous experience or project idea is necessary food will be provided register for this great learning opportunity at learntohackparseappcom we hope to see you there pin
2129,i2w2wbdi1g6133,34,instructor,0,2014-11-24T16:58:22Z,1,1470679279734,hey guys im changing my office hours today theyre gonna be from 5307 pm instead of 4530 pm same room as always and the changes will be reflected on the calendar i apologize for any inconvenience
2096,i2r7wkbaiql6yv,59,instructor,0,2014-11-21T07:19:41Z,1,1470679287696,in light of the extra office hours at the project party and the relative lull in activity after the turn in im going to cancel my office hours that were scheduled from 83010 this morning hope this doesnt cause any inconvenience in future weeks i may be moving this office hour time permanently to a more helpful time but ill announce that if it happens
2092,i2q4um5xmk56qr,53,instructor,0,2014-11-20T13:06:25Z,1,1470679288627,hello all due to the fact that post project turn in not many people go to office hour i will move mine to sunday 9am12pm in bbb 1620 to have more options for people before thanksgiving break thank you
2091,i2puo44vxwc6i1,59,instructor,0,2014-11-20T08:21:26Z,1,1470679288876,hi all im very sorry for the late notice but i need to cancel my regular office hours this morning thursday i will make them up on friday from 11am1pm my apologies for any inconveniences thanks james
2074,i2pc393p1646gz,311,instructor,0,2014-11-19T23:41:19Z,1,1470679293751,
2014,i2nt1rhvw7zbg,128,instructor,0,2014-11-18T22:00:31Z,3,1470679308800,we referred 6 students to the honor council from project 3 thank you to all the honest coders
2003,i2ng3hall9d2d6,46,instructor,0,2014-11-18T15:57:56Z,1,1470679311974,hey guys i have the flu so i wont be holding me office hours today from 2304 however james will be covering most of my office hours from 34 same place as always i apologize for any inconveniences
1959,i2mab0b0mc2192,42,instructor,0,2014-11-17T20:28:04Z,1,1470679324514,hi all i need to reschedule my office hours this wednesday rather than my usual 130 to 230 slot ill be there from 12130 the google calendar reflects this change sorry for any inconvenience cathy
1902,i2ktgdxx2j71ke,32,instructor,0,2014-11-16T19:48:35Z,1,1470679339403,this coming week i have extended my wednesday office hours until 800 pm might go later if people still need help for the project deadline and cancelled my thursday office hours this change is reflected in the google calendar
1898,i2ksljf5qeo1x6,30,instructor,0,2014-11-16T19:24:36Z,1,1470679340365,i will need to cancel my office hours tomorrow to compensate i will be extending my wednesday office hours these changes will be recorded in the course calendar shortly if you need to meet with me outside of office hour times feel free to shoot me an email
1828,i2i68m758s46vb,47,instructor,0,2014-11-14T23:23:09Z,1,1470679358434,if you could not attend the final exam at the designated time 1212 1030pm to 1200pm please send an email to eecs280staffumichedu to request for an alternate or accommodation exam as soon as possible a legitimated reason is expected at the time of the request thanks jie
1811,i2huldrr6o567d,122,instructor,0,2014-11-14T17:57:09Z,1,1470679366490,hi all i had to push back the start of my office hours today they will start at 5pm instead of 4pm the change is reflected in the google calendar vidal officehours pin
1760,i2f6sm3f7dv69b,33,instructor,0,2014-11-12T21:15:23Z,1,1470679383198,hello all i wont be able to hold my office hours tomorrow so im extending my hours tonight from 630 8 to 630 930 still in the ugli basement apologies for any inconvenience kris
1736,i2dtyriuw7b5o2,79,instructor,0,2014-11-11T22:28:29Z,1,1470679390022,hi professor deorio my name is shelby lewin and i am a senior studying information in the bsi i am currently completing a project for one of my classes si 365 cyberscience computational science and the rise of the fourth paradigm this project is a study on rate my professor data regarding stem classes at the university of michigan i was wondering if it would be possible for you to please pass along to your current eecs 280 students a survey that my group has created so that we could gather data to aid in our research please let me know if this would be possible or if you have any questions i really appreciate it the link to the survey is below httpsdocsgooglecomaumicheduformsd1ebmlpih246rrjshqntvu9uwmwherw8aybfom7dpiz4viewformuspsendform thank you so much shelby shelby ryann lewin university of michigan school of information bachelor of science in information 2015 srlewinumichedu
1729,i2d9yz54b9o233,50,instructor,0,2014-11-11T13:08:47Z,1,1470679391896,sorry for the inconvenience but ill be late to my officce hours this morning i should be there by about 930 and definitely before 10 whenever i get there ill still hang around for the full 2 hour period
1656,i29ajhnicnu6px,45,instructor,0,2014-11-08T18:13:39Z,1,1470679411707,so there is a girls who code even that has reserved bbb 1620 so we james and jay have moved our office hours to bbb 1695 for today still from 14pm
